url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,220,96
/aws-samples/aws-customer-playbook-framework/tree/main/docs,197,159
/aws-samples/aws-customer-playbook-framework/pulls,116,10
/aws-samples/aws-customer-playbook-framework/forks,84,10
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,45,33
/aws-samples/aws-customer-playbook-framework/issues,37,10
/aws-samples/aws-customer-playbook-framework/graphs/commit-activity,32,10
/aws-samples/aws-customer-playbook-framework/stargazers,30,10
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,20,20
/aws-samples/aws-customer-playbook-framework/tree/main/docs/es,20,19
