url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,428,175
/aws-samples/aws-customer-playbook-framework/tree/main/docs,242,190
/aws-samples/aws-customer-playbook-framework/pulls,139,12
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,97,69
/aws-samples/aws-customer-playbook-framework/forks,96,10
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,54,50
/aws-samples/aws-customer-playbook-framework/issues,50,11
/aws-samples/aws-customer-playbook-framework/graphs/commit-activity,45,10
/aws-samples/aws-customer-playbook-framework/stargazers,38,10
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,33,27
