url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,410,287
/aws-samples/aws-customer-playbook-framework/tree/main/docs,286,141
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,247,126
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,70,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,66,35
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,61,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,54,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,46,28
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,38,25
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Cryptojacking.md,37,23
