url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,281,128
/aws-samples/aws-customer-playbook-framework/pulls,83,18
/aws-samples/aws-customer-playbook-framework/issues,78,14
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,70,53
/aws-samples/aws-customer-playbook-framework/actions,70,5
/aws-samples/aws-customer-playbook-framework/tree/main/docs,66,48
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,40,35
/aws-samples/aws-customer-playbook-framework/pull/15,34,5
/aws-samples/aws-customer-playbook-framework/pull/23,29,4
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,27,23
