url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,318,212
/aws-samples/aws-customer-playbook-framework/tree/main/docs,216,156
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,137,101
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,33,27
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,33,22
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,26,18
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,25,22
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,25,19
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,22,17
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,18,15
