url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,452,164
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,395,86
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,320,40
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,317,27
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,316,28
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Bedrock_Response.md,314,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,304,26
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,302,25
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,302,20
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,301,26
