url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,699,165
/aws-samples/aws-customer-playbook-framework,463,268
/aws-samples/aws-customer-playbook-framework/tree/main/docs,368,126
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,337,49
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,324,44
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,322,52
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,303,40
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,298,38
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,286,34
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,277,33
