url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,325,176
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,107,85
/aws-samples/aws-customer-playbook-framework/tree/main/docs,83,65
/aws-samples/aws-customer-playbook-framework/actions,62,3
/aws-samples/aws-customer-playbook-framework/issues,61,12
/aws-samples/aws-customer-playbook-framework/pulls,60,16
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,36,24
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,33,28
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,30,21
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,28,20
