url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,211,94
/aws-samples/aws-customer-playbook-framework/pulls,99,17
/aws-samples/aws-customer-playbook-framework/issues,70,13
/aws-samples/aws-customer-playbook-framework/tree/main/docs,58,47
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,48,38
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,36,29
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,21,14
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,17,15
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,15,11
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Bedrock_Response.md,13,10
