url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,565,400
/aws-samples/aws-customer-playbook-framework/tree/main/docs,488,145
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,407,147
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,160,65
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,156,58
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,143,56
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,136,54
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,109,43
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,109,41
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Development_Guide.md,100,36
