url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,503,308
/aws-samples/aws-customer-playbook-framework/tree/main/docs,417,130
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,390,128
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,173,62
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,166,69
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,151,54
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,140,49
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,134,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,132,55
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Cryptojacking.md,112,38
