url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,522,362
/aws-samples/aws-customer-playbook-framework/tree/main/docs,346,212
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,274,148
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,81,56
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,58,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,43,29
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,41,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,40,25
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Cryptojacking.md,40,24
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,39,32
