url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/tree/main/docs,510,368
/aws-samples/aws-customer-playbook-framework,353,249
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,169,119
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,75,57
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,59,49
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,52,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,51,45
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,34,28
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Cryptojacking.md,32,28
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,31,23
