url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,481,350
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,387,131
/aws-samples/aws-customer-playbook-framework/tree/main/docs,359,112
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,253,99
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,150,55
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,143,47
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,127,49
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,109,20
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,104,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,101,37
