url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,654,159
/aws-samples/aws-customer-playbook-framework,441,239
/aws-samples/aws-customer-playbook-framework/tree/main/docs,344,113
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,321,56
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,312,46
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,301,42
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,295,44
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,293,36
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,284,37
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,276,35
