url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,751,530
/aws-samples/aws-customer-playbook-framework/tree/main/docs,255,169
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,138,115
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,51,42
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,38,34
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,38,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,33,29
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,32,26
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,31,28
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,26,21
