url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,289,199
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,131,82
/aws-samples/aws-customer-playbook-framework/tree/main/docs,105,65
/aws-samples/aws-customer-playbook-framework/pulls,55,14
/aws-samples/aws-customer-playbook-framework/tree/main,46,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,42,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,31,29
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,31,22
/aws-samples/aws-customer-playbook-framework/issues,30,10
/aws-samples/aws-customer-playbook-framework/tree/main/detections,26,21
