url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,299,217
/aws-samples/aws-customer-playbook-framework/tree/main/docs,108,77
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,83,66
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,33,22
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,29,24
/aws-samples/aws-customer-playbook-framework/tree/main/docs/es,18,14
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Windows.md,18,11
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,17,15
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,17,12
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Development_Guide.md,16,16
