url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,459,315
/aws-samples/aws-customer-playbook-framework/tree/main/docs,281,159
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,246,140
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,73,50
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,48,27
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,46,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,43,26
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Development_Guide.md,37,19
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,36,24
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,35,26
