url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,408,317
/aws-samples/aws-customer-playbook-framework/tree/main/docs,301,156
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,253,123
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,93,50
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,77,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,67,38
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,60,35
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,51,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,45,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,44,26
