url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,429,243
/aws-samples/aws-customer-playbook-framework/tree/main/docs,159,100
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,122,84
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,45,34
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,36,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,35,22
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,25,21
/aws-samples/aws-customer-playbook-framework/tree/main/.github/workflows,25,20
/aws-samples/aws-customer-playbook-framework/tree/main/docs/es,25,13
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Windows.md,24,13
