url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/tree/main/docs,554,159
/aws-samples/aws-customer-playbook-framework,510,381
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,454,159
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,303,114
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,182,73
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,167,46
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,157,48
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,113,44
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,104,29
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,95,36
