url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,298,194
/aws-samples/aws-customer-playbook-framework/tree/main/docs,130,87
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,104,85
/aws-samples/aws-customer-playbook-framework/pulls,78,14
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,66,35
/aws-samples/aws-customer-playbook-framework/issues,62,12
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,52,43
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,42,35
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,32,20
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,28,23
